Customer ID,frequency,recency,T,monetary_value,predicted_clv,clv_segment
13213,5,185,204,407.078,2923.983771,VIP
13214,6,229,282,269.4333333,1914.455838,VIP
13215,0,0,38,0,1129.651867,High Value
13217,0,0,291,0,342.8561564,Low Value
13219,0,0,254,0,381.7390848,Low Value
13220,0,0,211,0,439.6901459,Low Value
13222,0,0,213,0,436.6073277,Low Value
13223,3,242,301,196.44,908.5149872,Medium Value
13225,7,301,358,1195.847143,6639.869692,VIP
13226,0,0,29,0,1230.073387,High Value
13230,16,266,267,204.425625,3641.705341,VIP
13233,1,274,330,280.71,560.9174385,Low Value
13234,1,60,368,118.1,401.2041894,Low Value
13237,0,0,23,0,1307.565862,High Value
13238,1,160,226,188.9,667.3561892,Medium Value
13239,3,65,138,328.4666667,2184.482449,VIP
13240,3,287,288,306.5233333,1227.73742,High Value
13241,0,0,47,0,1044.390225,Medium Value
13242,3,217,304,104,671.450041,Medium Value
13243,1,182,267,385.31,753.4421102,Medium Value
13245,0,0,68,0,888.0051135,Medium Value
13246,4,132,161,310.74,2356.020884,VIP
13249,5,283,320,164.224,1074.766397,High Value
13250,1,42,138,120,850.0435638,Medium Value
13251,0,0,38,0,1129.651867,High Value
13252,1,231,261,52.4,479.5891927,Low Value
13253,1,273,339,946.32,1015.134115,Medium Value
13254,0,0,12,0,1478.308697,High Value
13255,1,139,148,225.7,952.2722959,Medium Value
13257,0,0,72,0,863.3803723,Medium Value
13258,1,21,36,200.4,1867.406744,VIP
13259,5,301,334,197.802,1169.774756,High Value
13262,1,211,236,140.75,601.0971589,Low Value
13263,3,20,49,286.59,3471.175313,VIP
13264,0,0,78,0,828.9017952,Medium Value
13266,6,309,358,334.205,1868.777609,VIP
13267,13,366,368,379.2476923,4039.78089,VIP
13269,8,368,373,417.82875,2798.942218,VIP
13270,0,0,2,0,1677.443138,High Value
13274,0,0,45,0,1062.205956,Medium Value
13275,1,249,268,61.5,477.4962206,Low Value
13276,2,245,278,475.75,1258.411861,High Value
13277,2,159,175,129,931.7007934,Medium Value
13278,2,211,246,297.715,1045.410299,Medium Value
13280,2,265,280,514.635,1318.604676,High Value
13281,0,0,75,0,845.7898365,Medium Value
13282,0,0,42,0,1090.099215,High Value
13283,1,73,276,151.9,538.1859903,Low Value
13285,1,24,260,315.17,699.7416792,Medium Value
13286,0,0,236,0,404.030222,Low Value
13287,2,101,340,258.605,738.2386161,Medium Value
13288,4,223,302,140.4625,894.9854312,Medium Value
13289,0,0,359,0,288.7946779,Low Value
13290,0,0,74,0,851.5731585,Medium Value
13291,9,252,302,308.9288889,2836.822711,VIP
13292,2,111,162,102.56,913.7930495,Medium Value
13293,5,276,304,191.268,1235.200629,High Value
13294,0,0,282,0,351.5666042,Low Value
13295,2,200,212,297.135,1169.454004,High Value
13296,4,154,213,145.94,1197.579941,High Value
13297,2,157,178,811.1,2572.711376,VIP
13299,1,105,164,725.02,1495.68162,High Value
13300,1,186,210,598.64,1124.04618,High Value
13302,0,0,162,0,531.6632014,Low Value
13303,0,0,36,0,1150.524491,High Value
13304,2,214,305,304.86,892.5560153,Medium Value
13305,6,267,275,223.0116667,1700.684442,High Value
13306,0,0,66,0,900.8518757,Medium Value
13307,1,105,228,30.6,510.2068699,Low Value
13308,0,0,232,0,409.3419969,Low Value
13309,0,0,28,0,1242.344527,High Value
13310,1,22,38,159.72,1727.356047,High Value
13312,0,0,87,0,782.0555877,Medium Value
13313,5,258,373,301.222,1429.349436,High Value
13315,0,0,325,0,313.511908,Low Value
13316,5,247,275,1039.296,5227.817423,VIP
13317,10,341,362,379.5591,3221.950717,VIP
13319,23,368,369,461.3195652,8285.746035,VIP
13320,1,44,114,372.8,1350.815727,High Value
13324,5,135,199,608.272,4138.277928,VIP
13326,0,0,68,0,888.0051135,Medium Value
13327,12,356,357,444.7958333,4447.951886,VIP
13329,4,369,371,997.33,3201.51764,VIP
13330,2,199,290,513.34,1277.913474,High Value
13331,0,0,37,0,1139.992639,High Value
13333,2,247,294,426.78,1122.161341,High Value
13334,1,116,288,1535.31,1625.232209,High Value
13337,0,0,182,0,489.8412931,Low Value
13338,2,162,339,600.75,1249.582491,High Value
13340,3,238,291,1772.846667,4979.511196,VIP
13346,4,134,232,63.375,777.4317085,Medium Value
13357,2,133,263,827.67,1943.372758,VIP
13359,0,0,39,0,1119.497022,High Value
13360,3,269,336,283.7,1029.969368,Medium Value
13361,1,145,253,633.25,1004.831404,Medium Value
13362,2,47,61,747.435,4533.79483,VIP
13363,0,0,45,0,1062.205956,Medium Value
13367,0,0,67,0,894.3823628,Medium Value
13368,1,9,59,35.4,1176.83317,High Value
13369,0,0,1,0,1700.347985,High Value
13370,0,0,7,0,1571.59222,High Value
13371,1,127,268,1108.65,1361.631169,High Value
13373,2,318,369,1763.26,2768.972094,VIP
13374,1,35,85,123.2,1143.773282,High Value
13375,0,0,80,0,818.0128667,Medium Value
13377,1,249,281,737.56,1011.645365,Medium Value
13380,0,0,68,0,888.0051135,Medium Value
13381,5,359,374,913.532,3624.095781,VIP
13382,3,303,367,303.1833333,998.9950666,Medium Value
13383,0,0,179,0,495.6901141,Low Value
13384,3,110,136,517.23,3060.768523,VIP
13386,1,23,73,521.76,2026.954244,VIP
13387,0,0,53,0,994.3571812,Medium Value
13388,0,0,239,0,400.1359871,Low Value
13392,0,0,313,0,323.2772709,Low Value
13393,3,149,368,374.1766667,1126.580716,High Value
13394,10,359,374,379.715,3138.057964,VIP
13395,1,21,57,359.63,1917.757416,VIP
13397,4,251,324,331.185,1452.683549,High Value
13398,0,0,84,0,797.0713261,Medium Value
13399,2,55,155,87.75,898.1235354,Medium Value
13400,0,0,218,0,429.0861546,Low Value
13402,2,192,200,311.65,1253.315602,High Value
13403,1,336,359,75.9,386.4292212,Low Value
13405,2,243,360,247.45,698.3765016,Medium Value
13406,1,204,267,428.76,790.6246585,Medium Value
13407,2,83,297,430.34,1101.828407,High Value
13408,36,364,371,641.8272778,17500.52325,VIP
13410,3,338,367,372.5933333,1147.262462,High Value
13412,0,0,256,0,379.4132007,Low Value
13413,3,48,323,137.3166667,628.0487349,Low Value
13414,2,140,239,441.89,1346.575086,High Value
13415,2,256,364,158.625,568.8415556,Low Value
13416,0,0,372,0,280.3438173,Low Value
13417,2,122,305,212.28,739.0065081,Medium Value
13418,12,356,364,441.2008333,4343.261147,VIP
13421,3,257,299,477.5166667,1620.004467,High Value
13423,0,0,64,0,914.0758195,Medium Value
13424,0,0,85,0,792.0024169,Medium Value
13425,1,71,215,942.86,1444.610639,High Value
13426,10,348,366,392.446,3289.064837,VIP
13427,2,245,358,163.965,584.1685052,Low Value
13428,0,0,150,0,560.3693544,Low Value
13431,4,253,295,438.4225,1937.561235,VIP
13432,1,41,248,308.8,723.6396494,Medium Value
13433,3,195,332,187.7066667,815.2526246,Medium Value
13434,2,270,291,396.72,1081.705853,High Value
13435,1,124,136,341.49,1167.266733,High Value
13438,0,0,183,0,487.9222385,Low Value
13439,1,138,162,418.62,1132.572009,High Value
13440,2,28,87,25.275,1046.602693,Medium Value
13441,0,0,67,0,894.3823628,Medium Value
13442,2,71,374,110.935,474.7203593,Low Value
13443,5,229,313,210.078,1279.339108,High Value
13444,1,132,142,496.39,1343.030444,High Value
13445,0,0,262,0,372.6025527,Low Value
13446,10,233,299,334.07,3335.499104,VIP
13448,6,360,369,794.6916667,3836.807883,VIP
13450,6,229,239,306.1133333,2410.121308,VIP
13451,5,247,264,668.366,3642.768332,VIP
13452,0,0,108,0,690.9412579,Medium Value
13453,0,0,38,0,1129.651867,High Value
13454,0,0,277,0,356.5997225,Low Value
13455,4,364,366,388.06,1480.970571,High Value
13457,1,49,373,35.72,343.0357181,Low Value
13458,1,9,24,990.37,4460.844971,VIP
13459,1,58,318,529.62,754.8009067,Medium Value
13461,2,190,233,1189.2,2859.940079,VIP
13462,3,315,361,276.8433333,956.5180514,Medium Value
13464,3,224,254,707.8733333,2501.807292,VIP
13465,1,140,222,319.62,804.1134405,Medium Value
13466,2,220,264,221.57,852.0883409,Medium Value
13468,35,368,372,210.6091429,5827.26607,VIP
13469,0,0,289,0,344.7543041,Low Value
13472,1,92,191,330.06,909.3642305,Medium Value
13473,4,150,360,461.595,1657.455561,High Value
13474,1,52,131,69.15,808.1361403,Medium Value
13476,2,238,280,291.1,933.2008281,Medium Value
13477,3,228,319,318.9633333,1157.336573,High Value
13478,3,208,313,609.8633333,1876.662354,VIP
13479,1,25,113,163.06,1031.06716,Medium Value
13480,1,263,315,133.88,473.340438,Low Value
13481,4,361,371,428.77,1580.161413,High Value
13482,0,0,263,0,371.4911457,Low Value
13484,1,256,275,311.14,675.1653297,Medium Value
13485,7,360,372,342.8114286,2108.674567,VIP
13487,1,229,370,167.52,435.9616171,Low Value
13488,7,316,319,895.5485714,5585.55417,VIP
13490,0,0,290,0,343.8026103,Low Value
13491,17,360,368,184.0494118,2707.411776,VIP
13495,5,364,368,575.446,2449.090382,VIP
13497,4,301,305,188.8325,1052.587696,Medium Value
13498,0,0,366,0,284.1819152,Low Value
13500,0,0,37,0,1139.992639,High Value
13501,1,84,206,949.62,1499.889202,High Value
13502,1,133,184,180.6,767.393059,Medium Value
13503,3,182,297,252.5066667,1056.35368,Medium Value
13506,3,91,96,251.12,2315.712456,VIP
13508,0,0,278,0,355.5816028,Low Value
13509,0,0,143,0,578.592729,Low Value
13510,5,343,354,500.006,2246.612579,VIP
13511,0,0,312,0,324.1185829,Low Value
13512,2,196,219,154.44,844.0857814,Medium Value
13513,1,214,291,319.85,651.9288626,Medium Value
13514,2,254,318,158.7,636.4720783,Low Value
13515,1,195,280,186.6,563.176263,Low Value
13516,0,0,53,0,994.3571812,Medium Value
13519,0,0,78,0,828.9017952,Medium Value
13520,5,351,358,539.13,2371.044624,VIP
13523,1,36,38,566.95,2791.684561,VIP
13526,0,0,374,0,279.0873866,Low Value
13527,4,269,323,544.3575,2138.165085,VIP
13530,0,0,270,0,363.8931481,Low Value
13531,3,370,372,314.34,1012.40061,Medium Value
13534,7,141,156,236.8485714,3042.325321,VIP
13535,0,0,38,0,1129.651867,High Value
13537,1,26,87,302,1451.538752,High Value
13538,4,279,311,302.025,1408.310608,High Value
13539,3,170,226,201.51,1151.764048,High Value
13540,1,188,291,263.14,606.6708606,Low Value
13541,1,143,206,474.9,1011.35276,Medium Value
13542,16,353,365,239.26625,3248.1345,VIP
13543,1,53,323,851.16,976.4096129,Medium Value
13544,2,233,280,171.635,727.4701928,Medium Value
13545,1,154,180,250.5,859.7458043,Medium Value
13546,1,42,60,272.74,1686.626079,High Value
13547,0,0,44,0,1071.343728,Medium Value
13548,0,0,107,0,694.7959134,Medium Value
13549,0,0,23,0,1307.565862,High Value
13550,0,0,19,0,1364.890193,High Value
13551,0,0,302,0,332.7789821,Low Value
13552,5,230,294,501.178,2611.320076,VIP
13553,0,0,310,0,325.8144127,Low Value
13554,5,66,82,306.366,4181.01626,VIP
13555,6,311,325,672.2383333,3665.638215,VIP
13556,1,6,71,93.6,1194.066095,High Value
13557,9,316,367,241.7444444,1975.466082,VIP
13559,1,31,179,660,1324.952307,High Value
13561,8,252,285,184.92,1792.696061,VIP
13562,3,293,330,699.8166667,2011.30392,VIP
13564,23,369,373,668.7552174,11735.11532,VIP
13565,0,0,47,0,1044.390225,Medium Value
13566,2,205,275,271.145,911.1476712,Medium Value
13567,2,113,177,333.9,1420.256322,High Value
13569,2,61,64,140.765,1740.693586,High Value
13571,13,349,367,180.2292308,2118.398867,VIP
13573,2,258,273,270.11,915.6353147,Medium Value
13574,0,0,47,0,1044.390225,Medium Value
13576,10,358,367,450.56,3714.143823,VIP
13577,6,343,361,283.6366667,1633.522203,High Value
13578,0,0,45,0,1062.205956,Medium Value
13579,3,290,295,229.4833333,1008.506713,Medium Value
13580,0,0,42,0,1090.099215,High Value
13581,0,0,50,0,1018.759736,Medium Value
13582,1,228,253,164.18,590.4802872,Low Value
13583,0,0,315,0,321.6076819,Low Value
13584,1,177,311,248.75,563.910153,Low Value
13585,2,208,374,335.895,794.9874939,Medium Value
13586,0,0,177,0,499.6675477,Low Value
13587,1,214,299,392.8,694.4463382,Medium Value
13589,3,284,369,157.3133333,685.7140892,Medium Value
13590,10,363,374,400.039,3287.045238,VIP
13591,3,290,361,307.87,1022.657296,Medium Value
13593,7,260,283,429.4085714,3182.793001,VIP
13594,0,0,121,0,644.4611058,Medium Value
13595,2,130,282,135.265,657.7532318,Medium Value
13597,1,2,38,16.5,1351.972404,High Value
13598,2,156,287,170.525,709.1891489,Medium Value
13599,8,372,374,546.56375,3541.118114,VIP
13600,0,0,270,0,363.8931481,Low Value
13601,1,154,182,284.24,891.2122035,Medium Value
13602,2,179,196,213.45,1049.78727,Medium Value
13604,0,0,294,0,340.0478048,Low Value
13605,1,184,207,352.78,882.331182,Medium Value
13607,0,0,38,0,1129.651867,High Value
13608,0,0,176,0,501.6802976,Low Value
13609,0,0,229,0,413.4183986,Low Value
13610,6,316,339,116.2083333,936.0942202,Medium Value
13611,6,362,372,301.6333333,1671.673251,High Value
13612,0,0,268,0,366.0321037,Low Value
13613,2,208,296,285.925,883.2175827,Medium Value
13614,1,158,187,443.88,1051.50523,Medium Value
13615,6,281,316,841.115,4583.995616,VIP
13616,1,123,327,105.85,437.2699878,Low Value
13617,4,87,131,155.5925,1737.664355,High Value
13619,1,130,310,128.95,474.4249415,Low Value
13620,0,0,164,0,527.1623639,Low Value
13622,0,0,332,0,308.0831825,Low Value
13623,4,357,373,295.4175,1194.472787,High Value
13624,0,0,24,0,1293.979395,High Value
13625,0,0,232,0,409.3419969,Low Value
13626,0,0,15,0,1427.471798,High Value
13627,1,152,276,303.03,665.3691347,Medium Value
13628,0,0,312,0,324.1185829,Low Value
13629,7,253,302,702.6428571,4660.843642,VIP
13632,2,217,247,580.345,1579.093578,High Value
13634,9,324,334,356.4655556,2967.129845,VIP
13635,2,296,374,772.88,1391.115649,High Value
13639,0,0,72,0,863.3803723,Medium Value
13640,0,0,247,0,390.1091711,Low Value
13641,3,94,370,264.1233333,856.8492877,Medium Value
13642,0,0,68,0,888.0051135,Medium Value
13643,6,349,367,220.9216667,1336.172655,High Value
13646,0,0,35,0,1161.252769,High Value
13647,2,109,239,539.03,1531.501295,High Value
13648,6,338,374,250.155,1440.593508,High Value
13649,4,161,163,255.4675,2042.643731,VIP
13650,3,308,318,315.51,1154.874003,High Value
13651,0,0,17,0,1395.479644,High Value
13652,2,284,288,540.905,1333.799501,High Value
13653,0,0,123,0,637.8596854,Low Value
13654,4,357,373,860.1725,2797.144691,VIP
13655,3,217,227,274.82,1378.281427,High Value
13656,1,96,231,374.05,830.5297449,Medium Value
13658,3,289,308,801.3566667,2377.368298,VIP
13659,8,244,296,362.58125,2980.864435,VIP
13660,0,0,36,0,1150.524491,High Value
13661,0,0,239,0,400.1359871,Low Value
13662,3,273,294,350.6266667,1319.595882,High Value
13663,3,266,282,437.53,1593.23315,High Value
13665,2,118,140,539.425,2256.350391,VIP
13666,1,315,371,23.75,341.9540247,Low Value
13668,13,345,364,470.0807692,4957.328945,VIP
13669,0,0,43,0,1080.640093,High Value
13671,0,0,30,0,1218.042309,High Value
13672,0,0,366,0,284.1819152,Low Value
13674,0,0,68,0,888.0051135,Medium Value
13676,1,80,255,115.6,541.6584671,Low Value
13677,1,116,156,282.23,989.805142,Medium Value
13679,2,242,371,77.23,448.3400201,Low Value
13680,7,264,371,1013.147143,5472.164221,VIP
13683,0,0,93,0,753.6597923,Medium Value
13684,2,231,257,169.61,774.7568631,Medium Value
13686,1,21,37,111.6,1616.360352,High Value
13687,0,0,74,0,851.5731585,Medium Value
13688,0,0,271,0,362.8330175,Low Value
13689,0,0,80,0,818.0128667,Medium Value
13691,0,0,32,0,1194.672699,High Value
13692,1,12,56,501,2248.615879,VIP
13693,8,358,368,229.78375,1722.714534,High Value
13694,48,362,371,2685.69375,95649.10928,VIP
13695,0,0,213,0,436.6073277,Low Value
13696,2,245,302,857.2,1795.300661,VIP
13698,1,85,317,281.23,576.511078,Low Value
13699,0,0,186,0,482.2542473,Low Value
13700,2,253,306,147.02,638.0383353,Low Value
13701,0,0,82,0,807.4063252,Medium Value
13702,0,0,81,0,812.6749886,Medium Value
13703,0,0,51,0,1010.493543,Medium Value
13705,4,251,260,268.255,1496.416293,High Value
13706,0,0,262,0,372.6025527,Low Value
13707,1,107,172,1838.95,2759.873107,VIP
13709,3,251,333,318.9866667,1118.110341,High Value
13710,1,189,248,101.04,542.6106304,Low Value
13711,6,318,360,235.6166667,1421.851106,High Value
13712,0,0,246,0,391.3349553,Low Value
13713,2,175,219,246.39,1035.015686,Medium Value
13714,0,0,101,0,718.8583433,Medium Value
13715,12,266,274,546.3266667,6651.542407,VIP
13717,1,28,121,138.32,951.5623008,Medium Value
13719,5,178,207,274.388,2135.165524,VIP
13721,0,0,31,0,1206.244316,High Value
13722,3,226,282,865.1533333,2716.656131,VIP
13723,3,219,247,229.7066667,1159.813027,High Value
13724,0,0,273,0,360.7311799,Low Value
13727,3,119,366,205.3233333,767.3222777,Medium Value
13728,9,343,366,189.3366667,1635.037808,High Value
13729,2,249,320,183.425,671.3470218,Medium Value
13733,1,325,371,337.93,546.3565193,Low Value
13734,2,94,238,3211.02,6720.392077,VIP
13735,7,350,362,919.23,5156.501936,VIP
13736,3,308,369,437.84,1279.19959,High Value
13738,0,0,32,0,1194.672699,High Value
13739,0,0,163,0,529.4032164,Low Value
13740,3,322,373,311.7766667,1003.903003,Medium Value
13745,0,0,182,0,489.8412931,Low Value
13746,0,0,49,0,1027.162294,Medium Value
13747,1,51,60,79.6,1266.469846,High Value
13748,4,365,374,286.75,1167.413335,High Value
13750,5,237,253,328.364,2100.164879,VIP
13752,0,0,163,0,529.4032164,Low Value
13753,2,138,372,355.555,819.603067,Medium Value
13754,0,0,73,0,857.4361183,Medium Value
13756,9,357,360,426.1922222,3262.30272,VIP
13757,0,0,310,0,325.8144127,Low Value
13758,9,372,374,581.1477778,4176.6938,VIP
13760,2,189,229,389.265,1288.35449,High Value
13761,2,154,292,284.81,888.7931977,Medium Value
13762,3,105,334,572.8,1643.74747,High Value
13763,1,18,71,306,1621.646443,High Value
13764,1,73,278,478.26,802.1328769,Medium Value
13765,0,0,289,0,344.7543041,Low Value
13766,0,0,131,0,612.7532089,Low Value
13767,30,369,374,570.7456667,12991.93495,VIP
13768,1,4,366,356.55,544.4809053,Low Value
13769,9,356,359,309.9622222,2481.286588,VIP
13770,3,308,366,203.68,789.6452013,Medium Value
13771,3,119,288,741.6033333,2319.16242,VIP
13772,3,254,290,473.1633333,1649.183632,High Value
13773,1,263,295,210.14,559.0600413,Low Value
13775,0,0,226,0,417.5768068,Low Value
13776,0,0,64,0,914.0758195,Medium Value
13777,23,371,373,1058.749565,18365.38655,VIP
13778,2,74,201,296.54,1206.471566,High Value
13779,0,0,151,0,557.8593055,Low Value
13780,0,0,43,0,1080.640093,High Value
13781,1,129,357,336.55,560.8419778,Low Value
13782,6,280,369,124.8866667,906.3789352,Medium Value
13783,3,186,309,351.07,1262.868267,High Value
13784,2,16,86,29.125,1065.40925,Medium Value
13785,2,32,96,231.13,1728.597968,High Value
13786,5,369,372,481.09,2088.289205,VIP
13787,3,236,330,249.7066667,965.3975266,Medium Value
13788,0,0,141,0,584.019154,Low Value
13789,0,0,24,0,1293.979395,High Value
13792,0,0,58,0,956.1845126,Medium Value
13793,0,0,282,0,351.5666042,Low Value
13794,0,0,182,0,489.8412931,Low Value
13795,3,249,273,204.6,1004.979753,Medium Value
13796,0,0,135,0,600.9268333,Low Value
13797,2,211,283,412.48,1131.734972,High Value
13798,46,359,367,830.4134783,28881.1302,VIP
13799,6,200,280,289.4016667,2025.973924,VIP
13800,1,306,372,642.54,742.6937732,Medium Value
13802,14,287,297,1518.209286,19272.73412,VIP
13803,1,187,254,628.31,998.2617391,Medium Value
13804,1,1,72,30,1058.462063,Medium Value
13807,2,368,371,157.125,558.8324573,Low Value
13809,1,66,96,397.6,1539.714253,High Value
13813,3,206,369,371.82,1132.755258,High Value
13814,0,0,163,0,529.4032164,Low Value
13815,3,259,301,903.1733333,2674.992962,VIP
13818,0,0,65,0,907.4156692,Medium Value
13819,2,69,374,439.95,904.887194,Medium Value
13820,2,262,316,212.765,724.3142715,Medium Value
13821,3,311,340,238.63,918.9695413,Medium Value
13823,4,344,360,513.56,1867.921993,VIP
13824,6,258,273,253.1433333,1878.064446,VIP
13825,1,109,366,112.23,401.7311864,Low Value
13829,0,0,57,0,963.5827528,Medium Value
13830,0,0,217,0,430.5695873,Low Value
13831,12,360,365,323.6941667,3279.709125,VIP
13832,0,0,58,0,956.1845126,Medium Value
13833,0,0,40,0,1109.523133,High Value
13834,1,93,305,121.74,474.2405308,Low Value
13835,2,126,281,68.125,544.7559308,Low Value
13836,1,15,50,299.5,1885.765195,VIP
13838,3,210,215,344.64,1662.598125,High Value
13839,0,0,122,0,641.1434031,Medium Value
13840,0,0,52,0,1002.36042,Medium Value
13842,7,295,297,268.5928571,2081.736913,VIP
13843,0,0,17,0,1395.479644,High Value
13846,0,0,35,0,1161.252769,High Value
13847,0,0,355,0,291.498405,Low Value
13848,5,364,366,320,1530.409006,High Value
13849,2,227,260,710.85,1755.547316,High Value
13851,3,300,315,585.2333333,1813.773569,VIP
13852,0,0,246,0,391.3349553,Low Value
13854,13,335,336,301.2130769,3541.165846,VIP
13855,3,231,367,332.2966667,1057.185056,Medium Value
13856,7,156,255,92.27857143,1105.999527,High Value
13857,4,178,207,196.565,1454.275312,High Value
